imagename box_x1 box_y1 box_x2 box_y2
003024 1 1 351 208
003024 32 12 145 84
003120 1 25 255 375
003120 367 1 431 326
003204 88 200 363 375
003258 105 63 302 231
003258 181 130 299 213
003260 208 48 303 125
003260 230 1 326 185
003300 284 1 500 311
003300 179 87 258 202
003300 76 80 219 375
003356 1 70 180 334
003369 316 141 450 257
003369 421 116 500 294
003369 238 265 278 300
003369 265 215 500 303
003369 376 2 500 186
003374 1 1 480 191
003398 1 123 447 341
003398 1 114 103 375
003401 88 34 300 281
003449 1 1 256 375
003451 1 1 164 258
003487 211 23 372 214
003487 1 1 224 311
003487 320 30 382 92
003604 103 1 261 149
003660 19 122 375 500
003662 73 1 333 156
003678 169 39 332 191
003694 171 115 301 333
003751 339 43 439 199
003751 1 76 463 334
003751 215 1 500 192
003751 60 244 209 334
003751 215 105 326 194
003759 292 136 500 336
003780 141 211 375 457
003808 343 62 500 333
003808 375 243 500 333
003911 1 10 413 223
003947 28 295 160 361
003963 1 128 121 271
003983 58 63 328 290
003983 150 81 262 223
003983 217 80 342 206
004020 1 47 360 375
004106 294 128 500 375
004106 121 170 274 356
004111 1 78 146 224
004111 258 76 476 375
004111 319 129 434 267
004111 214 103 286 159
004111 1 69 26 169
004111 55 124 120 177
004150 14 47 333 290
004163 130 173 462 356
004164 308 101 474 242
004190 1 118 313 375
004192 1 194 281 375
004193 145 181 346 331
004231 255 1 500 296
004274 188 14 500 305
004331 205 191 500 375
004341 107 17 500 375
004438 1 1 324 360
004510 46 1 452 202
004514 1 1 500 298
004549 93 114 295 286
004652 1 88 500 333
004754 1 87 273 500
004773 139 28 307 267
004868 330 1 424 216
004916 66 94 170 209
004955 353 130 500 374
004955 4 255 342 374
004956 82 225 149 287
005007 37 1 500 375
005027 109 53 500 309
005104 1 1 185 293
005153 122 64 500 284
005160 1 32 185 282
005210 56 54 302 219
005349 23 29 358 248
005396 1 1 310 475
005396 245 263 416 475
005396 1 1 181 183
005454 1 1 297 368
005454 91 52 245 245
005517 22 19 401 157
005526 316 195 500 375
005563 402 1 500 118
005605 99 197 416 375
005618 253 6 474 272
005723 1 65 245 292
005796 36 63 185 261
005796 187 1 375 497
005796 196 97 322 193
005799 176 1 457 275
005814 193 160 408 375
005852 221 182 333 322
005856 4 39 170 287
005867 145 162 304 284
005923 323 8 411 268
005923 357 1 422 67
005923 1 11 68 160
006000 270 200 489 500
006029 1 1 107 162
006041 1 9 69 183
006041 1 81 65 132
006061 1 1 500 254
006066 91 31 195 325
006074 1 175 222 345
006078 126 43 422 375
006131 178 97 500 375
006158 1 79 500 375
006179 3 3 498 254
006179 3 3 147 329
006209 359 187 500 361
006238 193 1 402 240
006238 278 105 424 228
006314 1 109 375 500
006323 40 100 159 234
006339 1 61 171 247
006339 1 1 458 360
006339 91 51 211 160
006348 1 67 224 362
006395 214 1 500 375
006411 164 106 500 375
006450 10 29 267 297
006472 1 1 500 400
006473 1 121 227 374
006583 214 58 369 226
006622 1 1 263 281
006628 338 26 500 209
006628 349 101 467 168
006684 1 1 500 363
006704 32 1 500 375
006704 1 239 193 340
006755 94 108 464 327
006760 1 105 249 232
006814 185 1 257 166
006842 22 54 500 320
006947 14 147 425 354
006987 402 83 500 198
006987 338 35 500 134
007023 218 213 296 366
007039 1 1 462 304
007100 258 1 500 344
007100 1 86 146 375
007113 97 1 127 17
007130 147 59 293 210
007166 95 21 333 163
007189 104 29 315 375
007210 236 1 500 221
007219 46 96 252 331
007250 1 159 500 333
007263 239 161 313 216
007359 255 1 500 375
007390 293 106 396 199
007394 36 13 274 295
007432 358 128 500 296
007458 156 1 426 229
007465 7 45 500 375
007506 1 276 500 375
007530 1 39 259 268
007544 244 99 461 268
007544 293 108 351 160
007559 234 97 375 265
007702 120 1 468 375
007702 294 212 437 280
007702 275 147 482 330
007729 1 29 408 375
007732 120 52 500 375
007754 285 78 500 358
007762 19 62 424 297
007915 298 138 462 375
007996 364 26 456 148
007999 223 92 500 375
007999 356 139 433 239
008049 220 1 500 308
008067 136 27 499 375
008076 291 83 500 375
008076 221 162 370 285
008121 1 1 500 279
008177 1 1 459 375
008204 189 109 500 374
008213 231 56 405 224
008213 247 99 355 146
008282 1 76 274 375
008285 1 89 197 200
008285 214 1 500 162
008302 162 124 500 375
008365 6 54 175 284
008365 1 1 500 332
008374 188 133 500 300
008374 389 199 452 313
008374 246 225 382 375
008386 154 11 383 211
008409 258 38 422 253
008409 42 12 253 353
008409 81 139 180 231
008422 1 20 432 375
008462 256 154 479 260
008557 134 1 382 265
008557 258 61 481 335
008557 1 30 225 335
008655 217 128 269 183
008709 1 146 169 327
008837 1 92 500 377
008874 48 140 148 294
008888 143 67 368 217
008913 211 139 379 297
008948 199 83 500 375
008955 1 172 323 500
008970 1 1 219 334
008982 90 70 480 318
008997 1 124 500 445
009032 26 1 500 308
009051 236 19 500 375
009051 1 178 111 321
009051 1 1 415 246
009094 1 9 432 375
009151 262 104 500 328
009151 1 1 210 306
009151 146 267 251 334
009151 201 48 419 212
009155 133 1 500 296
009173 15 11 375 318
009192 1 14 500 375
009196 1 1 498 375
009200 1 103 359 253
009249 1 1 301 285
009279 106 23 500 312
009295 412 76 500 216
009325 76 1 500 308
009333 1 1 217 300
009333 88 1 500 249
009373 1 1 500 375
009388 131 114 374 291
009445 49 61 200 179
009446 1 1 346 375
009454 192 92 401 245
009484 113 193 461 375
009576 193 136 435 292
009611 287 1 500 375
009649 279 1 500 222
009649 386 107 500 312
009656 311 49 500 356
009746 127 1 391 345
009867 24 40 500 375
009882 381 63 485 178
009935 1 36 215 312
