imagename box_x1 box_y1 box_x2 box_y2
000911 97 178 131 203
000911 383 31 400 58
000911 378 1 494 242
000915 258 10 335 157
000918 121 1 252 200
000920 78 99 159 235
000920 199 111 250 157
000920 42 187 156 267
000920 250 99 350 199
000920 206 306 296 367
000926 71 1 253 268
000937 74 1 123 121
000937 100 108 243 211
000937 62 65 105 130
000937 414 158 474 182
000937 122 134 166 184
000937 402 49 430 70
000937 138 42 345 130
000937 323 35 439 87
000943 263 105 327 207
000948 371 125 423 143
000948 355 183 418 253
000948 1 177 443 375
000948 355 237 442 292
000949 251 181 288 214
000949 48 113 92 135
000949 185 104 226 124
000949 5 189 53 231
000966 286 149 350 193
000966 293 315 331 329
000966 166 139 221 166
000966 215 185 246 203
000966 153 138 257 202
000967 1 215 63 282
000967 1 223 32 255
000967 173 225 206 268
000971 1 178 82 235
000982 273 249 309 279
000982 403 345 450 370
000982 109 318 153 325
000982 208 270 253 276
000982 297 269 344 289
000987 286 1 351 80
000991 138 87 187 127
000996 24 47 86 136
000999 157 25 275 147
000999 95 74 256 242
001001 1 1 392 143
001001 45 303 145 375
001011 104 72 162 95
001011 78 1 286 150
001011 103 71 131 86
001011 171 88 241 126
001011 229 194 347 267
001011 290 88 337 136
001011 284 185 500 375
001011 237 187 339 218
001014 161 45 311 185
001017 1 136 173 352
001017 79 240 219 330
001017 110 315 179 348
001024 125 1 440 310
001028 100 1 367 229
001036 1 43 233 375
001042 198 165 310 263
001042 319 185 374 316
001042 1 187 319 375
001042 297 156 368 189
001042 157 174 195 191
001042 265 186 331 343
001050 86 149 96 177
001050 254 139 294 175
001050 268 183 290 245
001050 435 147 468 181
001050 225 173 255 211
001050 362 62 388 92
001057 103 93 155 144
001057 109 99 136 123
001057 199 93 273 136
001057 287 90 389 209
001057 64 227 124 282
001060 361 220 498 299
001060 396 225 447 232
001060 409 182 500 205
001060 181 187 351 211
001060 360 136 462 181
001061 106 14 233 223
001064 152 15 209 53
001064 188 23 252 55
001064 158 74 225 140
001066 112 18 148 43
001071 194 115 248 149
001072 175 146 311 216
001079 46 142 111 206
001084 155 104 187 146
001091 290 147 356 219
001092 353 256 380 276
001092 128 126 189 149
001092 418 259 467 315
001092 339 226 370 252
001092 139 83 202 128
001092 171 314 197 334
001092 233 257 250 288
001092 385 223 454 256
001092 398 211 435 243
001092 167 23 232 63
001092 315 261 339 281
001092 30 305 73 325
001092 1 99 26 133
001092 103 256 137 284
001092 27 271 69 316
001097 279 122 363 187
001101 350 78 404 135
001109 406 1 500 161
001109 15 60 229 307
001113 405 47 440 87
001113 1 185 81 248
001113 261 90 312 145
001125 305 155 328 186
001125 275 154 392 225
001129 133 65 186 112
001137 205 86 297 175
001140 204 84 237 123
001145 119 136 193 202
001147 1 1 302 333
001147 121 1 500 185
001151 383 13 462 60
001151 275 98 325 151
001152 193 100 278 185
001152 1 1 279 336
001152 139 281 180 312
001164 39 130 88 178
001168 32 1 372 268
001170 243 1 500 289
001171 369 73 422 151
001171 295 178 373 203
001171 239 204 348 240
001175 10 1 50 33
001175 97 175 166 228
001185 164 83 255 198
001186 130 450 150 467
001186 23 478 38 489
001186 156 183 188 231
001186 31 485 57 500
001186 68 442 100 463
001186 87 483 108 500
001186 128 335 145 351
001186 154 466 172 484
001186 105 467 125 483
001186 1 415 28 426
001186 84 338 109 351
001201 207 73 500 206
001201 246 72 277 89
001201 229 54 314 134
001206 346 246 383 264
001206 221 226 359 271
001206 395 73 500 108
001206 300 13 361 66
001206 251 1 335 112
001206 252 68 283 92
001212 207 1 286 114
001221 162 235 189 269
001221 124 302 140 326
001221 128 233 199 286
001221 128 447 162 467
001224 394 174 432 197
001229 400 90 500 248
001234 111 1 260 128
001236 137 18 305 102
001240 1 1 141 151
001241 152 9 259 115
001248 72 231 120 280
001254 273 47 302 92
001259 222 117 256 139
001259 205 167 255 213
001265 1 1 327 308
001266 220 216 263 257
001269 192 112 297 248
001269 1 110 281 256
001272 237 1 406 171
001279 89 21 223 134
001281 177 187 196 213
001281 285 197 310 226
001284 16 70 78 210
001287 373 131 462 211
001292 40 115 301 236
001292 54 1 171 224
001292 118 223 365 328
001292 154 17 248 90
001292 112 215 240 284
001292 309 129 500 270
001292 54 191 213 328
001298 245 166 326 223
001298 124 105 169 175
001298 188 150 248 211
001298 361 82 393 113
001304 107 165 175 292
001309 151 76 228 161
001310 290 90 363 222
001310 75 70 153 150
001310 314 304 346 325
001310 319 139 372 197
001310 303 98 351 147
001311 78 63 108 110
001315 125 108 194 169
001325 289 187 325 234
001325 233 157 335 198
001325 199 104 279 143
001325 246 129 279 153
001325 287 164 338 180
001327 7 224 146 347
001327 58 154 178 320
001327 59 248 146 286
001327 1 164 290 500
001330 146 158 171 183
001333 162 105 257 170
001337 129 95 170 153
001346 210 1 385 112
001350 243 72 300 208
001352 212 161 261 205
001352 433 187 453 216
001352 9 147 89 205
001352 365 146 425 198
001362 128 172 172 209
001362 245 399 293 456
001362 87 124 200 203
001362 151 96 185 125
001362 137 155 185 182
001362 1 73 312 294
001362 154 49 198 108
001378 242 98 256 118
001378 321 171 375 231
001378 208 117 326 383
001378 49 1 216 215
001378 75 178 147 211
001378 114 100 219 161
001378 198 245 234 294
001378 136 242 187 286
001388 287 14 363 82
001388 280 262 438 370
001388 26 55 35 71
001388 21 47 55 89
001388 302 69 328 107
001388 222 132 299 254
001388 233 17 311 111
001388 281 372 368 397
001390 70 54 107 106
001393 232 115 300 168
001405 135 140 222 189
001406 323 43 379 112
001406 261 45 353 155
001408 38 103 280 230
001409 407 160 445 203
001409 324 1 379 26
001409 84 41 400 127
001409 313 94 394 124
001414 431 144 484 226
001420 68 50 353 131
001420 190 111 219 173
001420 217 79 358 160
001420 469 321 500 327
001420 6 1 388 243
001421 194 1 375 121
001426 189 213 231 234
001426 106 77 179 207
001427 249 127 277 159
001427 241 90 268 106
001427 293 172 313 189
001427 227 91 288 167
001430 156 144 231 222
001434 53 114 84 156
001434 55 242 78 289
001434 430 269 459 296
001434 433 264 500 288
001434 57 49 104 145
001445 262 214 289 259
001445 404 73 416 108
001445 441 126 500 188
001450 409 144 447 148
001450 285 91 312 110
001450 1 1 96 20
001450 244 75 349 110
001451 235 25 358 220
001455 123 125 144 140
001455 189 139 248 207
001455 108 129 145 167
001460 213 273 246 304
001463 246 283 324 325
001463 306 291 322 307
001472 269 16 345 69
001472 103 55 207 89
001472 247 44 307 78
001472 230 119 359 191
001472 250 75 288 89
001472 89 127 192 177
001472 146 117 299 223
001475 327 82 372 144
001479 192 63 355 218
001479 314 138 500 334
001479 146 111 386 375
001480 336 64 394 136
001485 172 77 237 115
001485 60 169 207 259
001485 108 207 133 240
001485 141 60 168 87
001485 96 32 203 87
001485 74 235 214 300
001493 39 1 297 183
001498 128 1 288 208
001499 200 243 260 300
001499 183 222 237 268
001501 346 187 367 227
001501 329 198 366 255
001501 289 181 347 245
001501 329 223 341 255
001504 187 415 209 443
001504 87 141 152 174
001504 170 155 197 187
001504 323 305 333 319
001504 246 421 289 488
001504 146 298 212 302
001509 150 309 188 327
001509 160 391 188 457
001509 208 340 256 361
001509 166 350 217 418
001509 161 279 257 320
001510 123 1 204 129
001510 472 341 500 366
001510 361 105 405 137
001510 167 47 215 123
001514 233 127 355 224
001521 149 113 214 185
001523 345 106 399 154
001524 157 93 302 136
001524 187 161 213 223
001524 339 296 362 312
001524 244 71 332 109
001526 50 35 101 104
001526 291 31 334 104
001531 306 64 374 148
001532 153 191 171 197
001532 243 123 320 193
001532 140 186 180 207
001532 237 121 267 140
001532 166 165 238 196
001532 221 121 267 183
001532 77 120 252 195
001532 1 112 106 193
001536 65 58 401 271
001537 166 1 255 151
001544 1 1 324 375
001548 156 1 419 298
001554 86 21 143 69
001561 254 100 312 166
001563 343 111 398 180
001571 174 5 269 106
001577 258 1 380 64
001577 252 23 323 86
001579 65 169 128 233
001580 105 1 411 197
001586 289 44 378 123
001586 375 234 400 276
001586 269 55 317 84
001586 289 68 332 110
001593 335 211 420 316
001594 416 321 439 333
001594 427 286 459 301
001594 190 276 210 291
001594 154 122 210 164
001594 468 239 490 254
001594 175 320 205 333
001594 272 150 355 218
001594 208 155 235 192
001594 355 308 396 321
001594 1 256 30 267
001594 178 150 208 187
001594 455 208 474 218
001594 154 156 208 218
001603 320 99 439 138
001608 115 1 279 284
001611 240 150 389 315
001617 178 149 225 193
001617 388 19 500 45
001617 409 57 470 104
001617 334 32 427 115
001617 396 279 444 331
001617 149 304 186 319
001617 256 173 311 220
001617 169 309 193 321
001617 210 208 292 315
001617 138 116 200 161
001617 414 45 500 80
001617 325 9 409 56
001617 97 199 119 208
001617 145 60 208 126
001617 295 121 384 235
001617 211 39 386 85
001617 160 319 206 331
001622 214 262 244 283
001622 90 302 141 320
001622 217 322 242 382
001622 192 244 229 311
001622 190 257 375 349
001627 172 23 241 104
001628 203 53 237 102
001630 109 111 146 144
001640 389 34 432 59
001649 206 59 362 290
001651 1 1 375 272
001654 202 78 299 132
001654 112 164 225 252
001654 119 142 162 182
001654 255 195 364 261
001654 130 134 187 204
001654 20 104 79 141
001654 19 120 63 175
001678 117 222 262 318
001682 186 16 364 216
001686 138 175 184 232
001689 1 180 73 297
001690 342 99 365 124
001690 337 57 410 152
001691 37 1 114 47
001691 229 18 281 61
001691 235 34 264 55
001711 18 10 77 49
001717 271 59 379 178
001721 239 191 316 258
001723 295 324 318 342
001723 181 46 278 80
001725 1 126 277 398
001726 391 204 432 250
001726 340 137 500 169
001727 189 52 255 205
001727 1 1 269 318
001727 208 211 271 305
001727 90 29 283 126
001729 87 1 334 179
001730 152 83 211 139
001749 108 65 320 274
001749 81 94 223 206
001754 1 1 375 310
001754 178 258 375 423
001756 278 103 375 189
001756 5 21 230 343
001758 245 33 339 93
001758 1 284 374 500
001758 74 121 141 182
001758 10 375 77 408
001758 211 236 249 274
001759 182 114 355 280
001766 155 37 351 181
001766 1 276 212 375
001772 263 206 292 275
001772 239 179 294 227
001772 267 250 288 277
001775 88 224 100 240
001775 79 237 133 333
001775 182 76 261 144
001775 97 41 120 54
001775 362 121 500 235
001775 98 232 131 282
001775 121 207 138 243
001775 352 100 372 125
001775 235 130 309 167
001775 435 118 472 146
001784 281 1 477 277
001785 270 49 500 294
001789 411 235 444 276
001793 81 1 271 260
001795 227 195 300 232
001795 162 224 218 242
001795 220 208 250 239
001795 259 135 288 181
001795 218 150 282 226
001795 185 247 241 290
001795 177 213 255 276
001797 235 235 262 256
001797 217 85 270 122
001797 235 207 288 256
001797 1 1 223 189
001797 126 286 175 321
001797 245 323 258 350
001797 1 1 106 117
001797 90 251 121 268
001799 198 171 218 198
001799 140 250 166 267
001799 87 335 113 368
001799 151 199 194 222
001799 179 98 244 151
001799 250 130 281 161
001799 466 151 500 173
001799 388 324 406 352
001799 377 56 500 134
001800 59 33 237 168
001801 222 155 265 182
001801 321 231 380 284
001806 17 216 135 373
001806 66 231 124 297
001806 146 233 182 255
001806 117 296 133 335
001806 143 319 155 347
001807 242 104 272 144
001807 335 115 399 159
001807 266 100 353 195
001807 113 82 187 165
001807 225 137 367 240
001807 118 84 137 103
001809 227 338 241 369
001810 110 1 213 148
001828 141 8 303 116
001830 32 10 154 226
001832 255 246 448 375
001832 190 40 247 75
001832 160 1 325 76
001832 242 276 320 303
001832 244 1 419 108
001833 210 71 275 144
001836 243 116 445 270
001836 167 73 346 259
001836 1 81 263 291
001837 130 204 231 293
001841 1 197 201 330
001843 90 20 221 164
001849 192 1 371 328
001854 124 1 198 101
001861 252 89 316 179
001861 346 5 409 45
001864 119 84 177 171
001881 85 176 112 212
001881 340 72 385 110
001881 325 1 377 47
001881 192 1 280 75
001881 391 178 423 237
001881 1 1 209 119
001881 135 16 215 92
001881 1 212 17 227
001881 249 14 313 75
001881 422 322 500 375
001881 312 16 389 110
001887 355 244 415 268
001887 102 299 162 343
001887 399 231 428 250
001887 312 217 429 261
001887 138 331 187 362
001887 248 220 348 245
001887 428 254 447 288
001887 288 270 343 292
001887 84 236 276 289
001887 94 318 170 375
001887 167 349 208 375
001887 31 284 120 323
001894 122 1 221 57
001899 411 247 461 255
001899 352 285 390 299
001899 175 177 340 227
001899 267 249 300 264
001899 171 193 210 224
001899 82 193 162 221
001899 1 182 275 245
001899 335 178 414 222
001899 123 163 225 197
001899 259 158 347 203
001902 251 100 311 177
001902 41 222 69 231
001902 161 237 184 272
001902 158 191 236 239
001902 356 128 394 171
001902 48 185 152 242
001902 370 120 457 167
001902 83 196 114 231
001902 171 67 216 97
001902 57 348 93 375
001903 141 187 238 216
001903 80 73 179 164
001903 118 155 403 216
001903 238 122 294 151
001903 189 241 271 260
001903 69 54 148 112
001903 165 167 253 196
001904 64 90 190 199
001918 320 181 390 227
001920 43 1 169 124
001927 21 126 51 218
001927 189 47 347 122
001927 316 58 351 101
001927 333 319 357 332
001930 156 160 191 189
001930 179 203 232 246
001930 144 150 237 207
001932 229 1 349 92
001938 47 82 158 218
001938 1 1 348 375
001941 170 188 225 198
001941 432 20 500 52
001944 248 58 277 90
001945 139 108 200 160
001945 92 191 143 327
001945 42 157 143 213
001945 197 117 318 246
001945 93 273 135 347
001950 130 334 168 375
001950 336 225 418 375
001950 192 339 206 354
001950 332 304 390 366
001958 330 83 389 119
001963 195 82 259 187
001977 1 1 500 286
001978 368 112 435 153
001980 190 1 332 195
001989 222 126 387 280
001999 148 59 200 116
002000 45 192 73 241
002000 1 211 86 243
002012 145 122 168 144
002012 167 227 205 301
002012 167 237 186 272
002022 378 1 450 77
002022 455 81 477 113
002022 426 20 456 50
002022 402 216 428 245
002022 17 1 129 90
002022 91 207 109 234
002022 249 213 269 228
002022 310 148 333 169
002022 173 221 195 235
002022 99 219 114 250
002022 466 37 500 60
002022 271 216 301 233
002022 355 84 405 103
002022 463 81 498 100
002022 233 200 269 232
002022 255 116 310 146
002024 174 162 241 210
002030 1 33 123 253
002051 1 132 250 271
002055 98 145 203 229
002061 34 1 325 150
002069 387 100 440 135
002082 142 66 174 93
002090 126 22 281 106
002091 77 105 157 170
002091 1 166 48 224
002091 78 144 116 167
002091 1 125 215 210
002096 111 1 283 184
002104 288 49 324 89
002104 143 89 320 148
002108 41 1 249 205
002114 300 99 348 148
002116 223 176 295 201
002116 261 199 291 230
002116 233 276 282 351
002116 233 198 281 266
002117 139 83 196 129
002120 131 1 250 76
002142 229 39 369 160
002145 69 91 194 231
002156 386 199 413 237
002163 191 87 295 171
002169 87 98 224 276
002170 24 237 88 307
002170 218 258 265 285
002170 274 262 379 295
002170 300 173 346 225
002170 80 278 176 328
002170 336 299 358 325
002170 19 1 91 322
002171 121 215 179 275
002171 87 186 127 257
002171 61 257 102 294
002171 107 291 202 415
002171 88 275 123 319
002172 253 229 320 261
002174 222 1 403 121
002174 369 117 420 133
002174 21 41 113 100
002174 407 12 500 62
002174 436 133 500 279
002174 1 40 166 214
002174 240 170 310 191
002174 378 106 430 123
002174 363 59 395 95
002174 175 80 245 117
002174 460 134 484 172
002176 230 78 370 245
002176 99 195 147 317
002176 135 1 412 201
002180 1 244 43 253
002180 155 325 201 360
002180 170 149 208 184
002180 253 139 290 176
002183 380 235 416 291
002186 149 369 166 375
002187 254 93 280 139
002187 301 147 368 207
002187 203 140 269 179
002187 186 164 251 224
002187 274 1 349 157
002187 271 105 309 147
002187 1 71 20 101
002187 244 152 273 217
002187 236 191 283 271
002187 391 166 500 297
002187 181 181 214 220
002187 238 77 323 217
002190 147 100 187 209
002193 199 75 274 137
002194 83 34 176 177
002213 351 122 369 141
002213 1 1 176 227
002213 177 41 288 214
002213 91 75 174 154
002213 228 71 259 108
002213 427 222 444 253
002213 233 254 250 275
002213 207 61 253 90
002214 245 185 262 199
002214 168 128 207 172
002214 370 179 403 251
002214 205 117 245 172
002219 215 35 227 45
002219 207 41 310 186
002219 204 324 241 354
002219 272 93 323 166
002220 108 25 368 162
002221 102 1 169 37
002224 224 184 305 260
002226 240 1 347 147
002233 190 108 238 192
002238 258 92 298 125
002241 237 65 321 202
002241 375 175 398 201
002241 211 166 255 228
002241 239 164 286 232
002244 66 170 112 209
002244 1 194 28 223
002244 66 189 98 229
002244 334 248 373 274
002244 265 1 383 34
002244 195 208 218 237
002256 68 332 119 349
002256 278 201 372 226
002256 410 326 455 357
002256 231 291 282 341
002256 345 266 417 354
002261 260 59 304 85
002261 272 157 309 195
002261 1 124 164 198
002261 169 264 216 298
002261 276 134 331 218
002265 1 8 129 181
002265 71 90 303 223
002265 1 226 62 366
002265 29 197 80 272
002265 36 378 88 435
002265 1 111 190 500
002272 98 1 225 150
002272 1 1 500 172
002273 139 10 184 36
002273 129 19 179 59
002277 181 248 250 293
002277 336 161 383 175
002277 342 128 383 135
002277 140 120 337 500
002281 137 43 225 96
002281 108 97 217 110
002281 212 1 278 20
002281 361 99 500 160
002281 122 8 147 28
002281 127 1 331 43
002281 11 169 45 190
002281 315 1 366 61
002285 175 91 255 193
002288 288 132 317 154
002288 282 101 333 134
002290 129 33 170 105
002290 312 219 365 248
002293 1 51 150 205
002302 134 1 221 99
002306 165 74 229 162
002307 429 123 500 159
002307 308 134 385 165
002307 71 149 102 154
002307 443 145 464 160
002307 1 109 485 136
002307 1 177 39 188
002311 140 7 229 56
002324 332 180 405 259
002324 67 1 188 226
002329 135 68 314 140
002329 134 82 167 117
002332 203 41 250 81
002337 242 95 294 149
002342 139 70 278 234
002361 251 348 375 484
002362 243 55 266 81
002362 224 173 297 207
002362 224 153 280 191
002362 311 156 369 191
002362 271 139 395 213
002362 363 146 393 182
002362 271 139 311 174
002362 64 1 246 173
002362 241 99 309 207
002362 1 40 57 69
002367 278 97 308 124
002367 253 104 326 182
002372 263 349 312 370
002378 274 41 321 86
002382 138 22 358 155
002384 1 1 240 190
002385 221 105 289 158
002387 193 113 240 145
002387 174 127 219 169
002387 223 157 251 207
002387 86 111 207 170
002387 159 132 189 171
002401 61 184 207 303
002403 315 111 339 134
002403 321 96 377 141
002403 282 115 342 167
002405 193 35 231 73
002410 284 42 347 85
002413 184 34 275 180
002419 192 116 260 145
002419 231 182 277 217
002419 218 136 252 151
002419 9 59 206 124
002419 136 225 178 245
002419 170 59 236 90
002419 11 34 226 76
002419 126 52 272 108
002419 159 130 186 148
002419 181 136 217 149
002425 44 107 117 205
002425 56 16 254 203
002433 19 112 78 162
002443 213 153 286 225
002443 144 111 333 307
002444 301 83 373 183
