imagename box_x1 box_y1 box_x2 box_y2
002174 1 1 485 290
002178 1 128 500 375
002180 169 132 401 375
002180 1 203 98 264
002182 1 104 432 246
002197 1 95 368 375
002228 10 150 185 219
002228 38 190 146 244
002228 30 205 210 375
002228 182 268 199 277
002241 9 167 257 285
002244 318 191 464 290
002244 191 208 288 280
002247 1 184 375 500
002248 4 1 271 274
002281 1 41 500 238
002291 146 104 207 249
002291 147 1 400 404
002307 221 127 456 256
002311 1 7 407 375
002340 109 149 317 259
002343 1 110 334 341
002355 1 110 500 375
002373 1 1 384 332
002374 215 191 295 246
002374 213 45 378 321
002393 60 23 244 108
002411 127 153 276 263
002420 302 71 500 242
002436 1 163 332 242
002439 1 172 219 242
002439 58 129 133 181
002439 1 86 137 186
002454 105 80 232 174
002478 281 257 500 333
002490 1 160 228 370
002493 171 217 312 375
002493 32 141 266 375
002497 116 134 500 287
002504 421 286 500 337
002533 1 95 449 375
002534 228 160 310 196
002534 346 157 395 181
002544 82 78 500 274
002559 145 1 500 313
002563 325 227 463 305
002566 1 157 128 255
002584 52 201 180 291
002584 1 162 179 460
002584 66 271 132 379
002595 200 119 440 198
002606 175 185 280 241
002606 300 165 500 246
002625 128 291 174 322
002625 37 270 87 317
002625 55 296 87 313
002643 1 93 197 226
002643 1 80 108 156
002643 238 112 418 204
002643 1 53 269 155
002646 25 125 500 321
002647 221 179 312 215
002666 1 117 225 431
002667 1 25 361 333
002682 107 152 334 275
002682 272 158 329 243
002691 188 51 463 226
002691 236 76 291 119
002691 1 30 93 97
002693 148 163 374 320
002693 1 158 64 216
002704 107 86 334 174
002730 182 133 300 291
002734 320 46 428 86
002734 320 1 500 95
002759 257 63 500 188
002759 1 102 263 181
002759 353 94 449 176
002772 1 120 500 273
002776 241 221 336 250
002779 308 118 500 230
002783 272 213 344 375
002804 321 127 455 200
002812 236 199 364 262
002833 85 34 500 333
002854 246 192 403 259
002854 372 166 500 333
002854 1 174 500 333
002884 1 1 500 268
002917 1 96 500 375
002937 173 1 500 247
002994 60 282 266 375
002994 1 140 162 375
002994 71 284 146 340
002994 105 172 195 267
002994 233 142 500 375
003007 28 98 384 320
003007 387 156 475 275
003007 302 126 500 321
003007 233 223 245 272
003009 148 297 382 370
003013 190 105 433 281
003027 139 134 184 185
003027 275 48 345 152
003027 350 108 471 228
003027 228 29 463 193
003027 1 1 295 100
003032 98 241 184 323
003032 1 98 222 328
003032 1 294 142 328
003051 1 84 122 214
003053 392 147 500 241
003057 1 127 166 226
003083 150 448 162 460
003083 258 427 375 483
003092 144 46 500 334
003092 153 40 346 197
003094 293 86 500 247
003103 1 1 297 163
003117 1 1 500 333
003117 176 63 363 101
003117 274 73 430 222
003165 33 3 290 306
003176 109 166 283 310
003195 72 229 110 270
003195 1 229 177 297
003195 321 226 380 270
003195 328 230 450 318
003195 319 179 416 252
003195 212 161 500 333
003214 93 144 500 231
003228 1 54 113 200
003228 1 37 500 209
003228 290 104 389 185
003228 202 127 279 175
003228 315 63 439 139
003228 79 64 195 165
003231 1 113 168 395
003231 38 270 198 366
003231 246 250 375 500
003240 170 160 322 259
003243 119 161 190 221
003256 167 88 322 141
003261 91 176 371 247
003261 1 42 289 375
003261 84 192 181 361
003271 53 70 500 331
003285 1 69 283 281
003313 93 83 457 221
003331 83 123 348 225
003344 102 130 379 272
003355 1 1 297 225
003359 1 28 500 382
003363 1 237 265 385
003379 1 1 500 212
003379 117 108 459 321
003379 42 115 360 196
003390 1 74 407 375
003397 79 217 301 319
003406 236 34 500 289
003420 1 215 114 284
003461 422 191 474 237
003461 313 74 377 194
003461 244 59 299 116
003461 322 50 375 81
003461 413 169 488 333
003461 1 257 122 333
003461 119 39 223 115
003461 48 1 168 106
003484 46 12 500 322
003551 1 69 467 284
003555 428 225 500 275
003555 444 268 500 295
003587 212 55 295 106
003587 108 38 380 173
003587 1 163 58 205
003596 176 94 500 375
003606 181 14 500 334
003608 126 73 500 316
003634 275 105 500 268
003636 205 202 500 375
003655 223 88 375 288
003655 1 53 367 374
003703 123 152 500 375
003711 1 234 424 350
003711 406 232 464 319
003711 1 62 233 175
003713 1 217 84 343
003721 1 70 500 333
003790 1 85 500 375
003798 158 112 500 372
003798 199 175 415 282
003806 76 116 386 265
003809 1 109 500 333
003820 1 1 434 365
003824 1 94 134 290
003824 138 62 245 178
003824 98 186 237 269
003824 131 139 231 177
003835 171 263 305 328
003885 144 356 232 424
003891 1 295 332 500
003891 103 292 332 374
003936 1 201 245 263
003954 51 138 349 255
003954 70 144 134 237
003954 37 215 314 333
003954 183 193 306 248
003954 1 120 133 199
003971 1 133 457 276
003973 1 252 357 356
003974 24 142 385 303
003987 1 378 331 500
003997 175 170 327 264
003998 372 1 500 252
003998 1 69 500 375
004011 235 61 500 289
004019 417 318 469 356
004019 389 287 500 357
004073 393 169 500 253
004087 1 1 500 375
004089 41 155 500 323
004091 1 143 211 375
004108 1 117 500 282
004136 416 1 500 98
004145 174 129 329 250
004145 174 170 238 250
004145 164 154 224 208
004145 206 186 313 294
004145 97 154 201 232
004186 270 64 429 227
004186 139 16 307 147
004186 171 76 276 126
004186 287 1 429 83
004203 1 1 313 224
004228 1 58 342 262
004231 1 78 377 221
004242 106 81 450 340
004244 287 66 500 145
004284 1 1 500 231
004295 1 1 350 375
004303 289 127 393 169
004304 176 104 432 240
004329 363 134 500 238
004346 1 237 500 375
004365 60 81 448 224
004367 128 125 500 359
004384 153 135 500 335
004384 218 136 352 254
004386 43 17 500 300
004387 325 277 442 375
004387 418 299 485 371
004387 248 312 293 344
004387 308 272 353 323
004429 1 126 500 374
004439 313 247 471 305
004481 71 201 473 364
004488 168 120 235 163
004488 326 1 500 375
004488 1 157 143 280
004488 1 221 198 375
004494 1 40 438 309
004519 98 100 397 235
004519 279 75 500 254
004519 278 125 397 222
004526 1 1 308 300
004539 333 217 500 375
004544 376 99 495 243
004563 62 218 174 265
004563 1 189 135 272
004576 138 44 500 244
004581 1 84 500 333
004591 312 195 500 333
004604 1 7 186 191
004618 260 308 321 431
004660 1 1 500 342
004687 399 73 500 170
004687 273 1 500 170
004687 308 159 500 260
004687 82 161 173 229
004687 154 120 272 280
004691 1 90 288 375
004691 288 4 500 276
004705 1 210 116 267
004705 1 133 171 290
004719 351 157 500 245
004727 71 168 180 280
004727 1 1 246 322
004727 1 167 92 292
004747 173 54 500 375
004748 348 308 421 358
004748 1 234 121 318
004748 1 139 219 332
004750 144 1 500 130
004750 1 177 112 290
004750 309 209 329 215
004779 169 206 323 315
004786 1 95 500 375
004793 182 97 320 375
004793 1 1 237 375
004805 1 1 322 244
004808 114 161 309 279
004823 1 66 500 375
004828 1 182 500 483
004830 1 98 500 250
004850 246 72 479 206
004863 123 45 479 310
004873 1 86 349 375
004890 206 128 500 309
004903 333 12 500 176
004946 180 220 375 322
004961 32 84 491 280
004962 200 173 367 215
004973 100 126 233 237
004983 88 1 338 82
004983 173 110 234 133
005003 188 162 249 192
005003 1 1 500 252
005020 340 181 472 233
005028 1 104 302 375
005047 318 1 500 80
005047 317 1 385 34
005047 27 1 382 99
005047 1 26 146 145
005047 66 5 179 93
005065 1 57 500 308
005067 357 190 451 278
005067 429 219 495 306
005067 176 152 198 190
005067 417 190 474 262
005068 1 418 185 500
005071 78 194 193 239
005072 1 1 500 287
005072 319 69 481 223
005072 254 177 342 257
005090 1 138 168 297
005090 177 117 500 256
005102 182 173 500 287
005110 1 169 123 304
005156 1 97 191 244
005159 259 203 500 315
005169 193 56 280 136
005169 323 43 375 95
005169 208 68 261 94
005169 193 47 375 93
005199 113 218 477 326
005209 93 56 500 271
005259 205 1 500 298
005262 370 188 500 283
005273 110 1 500 196
005273 201 89 406 206
005273 105 69 220 130
005273 41 1 204 131
005305 69 359 262 462
005318 116 49 500 242
005331 181 1 318 227
005331 1 1 199 139
005331 1 89 154 143
005350 1 148 368 268
005373 332 150 388 177
005387 1 260 163 310
005387 41 223 385 308
005423 1 130 312 377
005457 148 75 500 332
005475 134 186 283 333
005475 44 49 388 333
005475 1 92 170 333
005481 107 1 464 222
005481 257 150 403 213
005481 1 92 101 238
005483 1 67 450 285
005486 49 66 470 337
005489 247 171 325 198
005499 1 24 366 258
005509 186 110 297 188
005536 27 207 158 260
005536 16 11 203 321
005536 398 108 483 267
005547 1 142 182 325
005549 109 187 206 244
005566 106 1 500 293
005577 1 78 500 375
005584 302 164 500 322
005585 1 119 293 375
005588 100 184 267 314
005592 94 1 500 375
005592 1 127 292 375
005592 103 138 322 256
005593 125 69 361 303
005609 1 45 273 331
005640 110 200 263 269
005645 1 1 500 321
005669 215 161 346 232
005669 188 143 500 252
005679 1 80 144 209
005738 1 97 384 302
005747 33 1 485 213
005749 54 140 500 309
005756 76 173 500 310
005760 1 117 238 226
005760 222 105 432 225
005782 75 92 340 279
005791 1 50 68 183
005806 201 149 324 249
005815 1 110 287 375
005815 245 87 391 231
005830 1 59 178 259
005830 1 1 500 333
005831 31 147 356 358
005839 90 67 487 500
005861 252 154 461 220
005868 1 81 500 319
005897 245 247 442 344
005897 403 177 500 239
005899 315 136 374 177
005899 385 171 393 204
005899 386 150 391 167
005918 314 33 500 129
005956 164 107 500 306
005979 31 1 434 321
005988 52 209 76 238
005988 1 93 80 241
005988 423 69 500 166
005988 1 76 54 143
005988 1 6 400 375
005988 398 9 500 83
005998 190 256 286 318
005998 154 116 318 326
005998 321 173 453 221
005998 299 73 481 327
005998 191 165 316 230
005998 56 152 197 285
005998 373 130 437 182
005998 17 224 75 330
006009 129 117 215 231
006011 176 74 322 162
006018 408 208 500 273
006035 256 238 352 281
006038 1 113 500 280
006043 1 1 447 375
006058 237 278 285 331
006062 92 134 380 237
006079 388 53 470 90
006079 211 161 317 213
006089 153 92 265 252
006097 1 62 500 333
006103 1 309 102 368
006104 239 57 420 139
006104 312 180 500 333
006120 103 41 203 70
006120 387 160 439 190
006120 251 215 297 240
006120 89 1 326 87
006120 1 108 106 270
006120 171 161 200 197
006120 1 1 319 279
006124 87 9 500 340
006128 14 164 268 323
006133 149 59 500 333
006151 1 130 162 358
006196 1 1 500 375
006201 1 1 500 223
006203 1 347 327 500
006206 322 284 500 375
006206 244 159 500 362
006206 1 139 210 369
006210 375 117 485 231
006210 205 281 335 304
006218 1 7 382 217
006218 1 133 276 252
006223 305 124 433 261
006224 250 167 308 194
006225 1 72 500 375
006235 105 261 235 307
006250 26 83 351 273
006261 248 317 398 464
006277 124 74 500 356
006290 105 144 309 303
006290 268 109 500 328
006301 395 302 449 323
006320 57 1 392 123
006320 168 53 325 104
006325 277 278 403 352
006329 1 1 500 375
006330 123 310 189 338
006346 1 141 309 374
006346 134 230 257 318
006362 1 119 374 336
006369 1 107 500 333
006375 1 116 281 375
006396 297 67 500 170
006417 256 85 500 249
006421 1 164 119 212
006421 1 1 500 333
006421 80 162 154 197
006421 314 165 429 191
006438 1 75 389 300
006458 354 1 500 265
006459 330 86 449 182
006459 20 92 111 209
006484 302 198 500 329
006497 41 1 500 375
006524 286 1 500 97
006588 1 189 164 247
006593 206 1 446 221
006625 103 110 319 214
006625 265 130 324 176
006625 1 115 170 313
006632 382 262 469 355
006654 1 1 500 333
006660 51 272 294 352
006668 1 1 350 374
006706 1 1 375 246
006719 220 45 446 191
006734 194 121 410 371
006736 201 191 310 240
006736 1 131 452 246
006748 43 165 338 367
006766 1 221 384 375
006766 224 329 381 375
006766 317 326 469 375
006766 84 291 92 306
006783 1 212 81 327
006821 367 195 454 302
006822 64 110 229 277
006822 104 192 191 319
006822 65 145 340 500
006822 271 204 337 453
006858 1 79 136 191
006868 27 191 264 331
006884 103 56 267 154
006884 1 1 264 276
006884 385 91 495 158
006884 200 43 261 79
006884 174 56 294 108
006893 88 287 190 363
006893 122 282 281 376
006893 56 110 375 469
006893 207 295 254 357
006900 1 124 500 375
006918 1 107 415 286
006931 1 242 286 422
006988 77 1 408 333
007003 142 275 207 375
007003 1 165 221 375
007003 53 264 206 322
007004 304 207 500 269
007004 137 210 413 294
007040 289 36 437 205
007040 329 54 500 128
007058 1 157 500 409
007068 72 189 357 390
007074 177 128 500 305
007074 5 183 113 280
007090 80 204 429 327
007133 1 94 375 372
007153 268 246 280 276
007153 1 1 273 248
007153 1 87 92 189
007153 286 274 377 336
007159 422 156 500 215
007159 69 1 500 340
007159 421 117 500 179
007167 39 88 500 309
007205 1 193 136 323
007247 1 1 500 353
007261 160 281 377 500
007270 128 191 262 316
007279 52 228 161 272
007279 1 201 127 281
007283 251 44 312 76
007284 108 77 301 177
007285 1 1 375 500
007294 224 168 368 281
007294 193 64 500 290
007305 1 166 171 282
007305 303 64 436 95
007305 455 155 500 170
007305 188 125 425 218
007305 1 64 218 104
007346 210 104 330 214
007363 1 56 458 270
007374 201 221 325 274
007376 215 207 500 334
007376 340 186 500 246
007376 16 207 213 256
007383 312 209 413 240
007383 403 210 500 242
007383 230 91 500 258
007396 1 1 308 375
007396 266 1 500 116
007396 365 60 485 108
007396 87 61 207 102
007396 293 33 391 102
007414 192 106 428 198
007422 117 107 432 304
007424 92 59 413 212
007427 372 203 500 375
007427 42 166 212 375
007427 94 62 159 174
007427 250 237 353 302
007427 160 198 204 274
007446 154 113 331 218
007468 244 1 500 169
007468 1 1 423 215
007468 1 1 130 200
007475 209 1 500 315
007475 220 187 343 259
007475 1 1 215 145
007475 121 155 386 284
007475 347 91 458 271
007479 228 1 500 247
007490 96 192 331 286
007497 175 195 345 273
007525 253 161 500 335
007527 249 376 418 431
007566 1 1 473 250
007592 1 1 260 408
007601 51 1 500 375
007614 22 1 500 324
007622 1 1 386 333
007647 17 192 333 360
007650 152 316 375 435
007653 1 170 404 283
007663 46 142 450 292
007667 421 326 500 356
007691 285 90 500 330
007691 1 60 427 343
007699 281 1 500 375
007709 1 69 500 312
007721 1 145 325 289
007731 1 149 283 444
007736 62 152 293 213
007736 1 161 60 199
007736 178 171 267 213
007745 1 55 278 375
007779 191 237 391 294
007790 67 43 283 216
007790 310 104 418 232
007790 417 136 495 196
007790 147 1 285 109
007790 1 1 210 148
007790 110 68 224 125
007790 266 1 399 206
007790 66 116 112 173
007815 6 42 392 239
007819 32 110 101 131
007819 191 64 217 85
007821 63 1 316 314
007843 1 245 500 480
007855 43 226 204 281
007855 1 178 269 309
007856 182 144 442 229
007883 422 151 500 253
007883 424 199 500 222
007883 426 193 474 209
007898 1 1 400 276
007905 84 90 394 287
007921 95 249 238 345
007931 1 57 372 228
007932 1 189 155 311
007950 1 251 173 353
007963 189 173 432 260
007963 458 220 498 251
007963 1 333 78 375
007963 30 270 288 375
007964 1 125 171 240
007964 77 177 500 259
007970 106 156 346 311
007971 182 115 500 333
007971 188 92 243 131
007971 1 11 342 333
007971 132 1 450 186
007971 258 60 335 119
007971 345 90 500 147
008001 63 76 462 286
008019 245 124 480 301
008019 157 159 239 243
008026 146 64 500 256
008026 236 169 301 278
008026 12 92 323 199
008031 1 83 500 301
008037 172 49 454 226
008044 217 192 418 254
008057 1 122 366 223
008060 75 129 500 318
008079 1 110 127 238
008087 1 145 386 296
008093 1 282 106 375
008098 353 125 500 229
008105 1 55 500 375
008108 261 222 375 301
008160 350 1 500 246
008160 98 251 440 375
008169 10 155 117 263
008174 137 1 500 333
008188 265 1 500 304
008197 333 140 393 208
008197 420 160 492 214
008197 453 190 500 231
008197 188 55 336 148
008197 168 158 500 335
008197 159 187 253 225
008225 55 128 161 237
008232 105 148 301 229
008268 1 73 500 334
008279 70 206 135 289
008279 244 280 322 365
008279 241 137 327 447
008294 1 41 193 211
008296 1 135 432 304
008315 167 187 440 341
008315 360 122 500 346
008315 274 263 405 341
008329 131 147 369 229
008336 273 273 394 347
008336 266 239 311 293
008336 254 212 383 315
008336 224 203 306 296
008336 137 111 183 176
008336 302 283 377 313
008359 1 1 272 375
008360 293 170 398 235
008376 1 1 257 327
008388 1 1 450 338
008388 85 112 285 200
008388 142 38 450 97
008388 151 32 271 65
008391 1 1 459 309
008397 1 311 291 375
008397 302 201 487 375
008397 68 281 130 331
008397 46 212 210 350
008397 1 260 106 355
008429 178 129 364 189
008444 250 113 379 163
008444 298 197 500 290
008444 165 53 374 196
008444 260 240 333 278
008444 182 209 243 277
008444 75 3 103 60
008444 335 13 426 87
008444 6 1 133 163
008449 45 135 201 280
008449 434 193 483 242
008449 295 192 344 243
008449 1 1 259 375
008449 263 233 367 304
008449 41 250 259 309
008461 117 137 379 228
008466 235 103 500 268
008478 1 107 422 328
008482 165 149 402 244
008483 204 137 402 185
008484 1 1 300 55
008484 1 1 500 375
008502 1 1 385 500
008503 35 86 238 375
008503 257 212 500 354
008503 411 278 500 375
008517 93 29 321 244
008517 1 1 256 108
008517 1 8 145 52
008524 1 1 84 33
008549 77 16 425 305
008550 66 74 500 321
008562 30 160 500 315
008562 26 177 92 218
008572 431 48 500 214
008581 110 59 333 340
008586 168 1 417 192
008601 1 1 376 283
008633 1 41 264 247
008663 1 37 500 375
008665 1 1 500 327
008676 104 150 215 284
008676 78 60 231 229
008676 110 183 170 220
008676 125 105 221 159
008676 270 89 393 116
008676 186 178 384 313
008680 186 209 278 263
008706 1 125 74 179
008716 1 57 360 204
008727 1 254 375 500
008739 220 344 333 449
008747 266 126 375 192
008747 122 135 196 224
008747 304 162 375 187
008747 48 91 290 261
008747 1 71 86 236
008750 1 10 500 375
008768 1 113 155 369
008784 256 118 380 198
008784 455 146 500 169
008784 293 69 405 153
008784 326 134 383 161
008784 1 123 48 169
008784 326 102 464 170
008784 39 148 107 171
008793 246 21 464 256
008793 388 90 500 243
008794 86 84 481 310
008801 1 57 321 411
008801 294 24 417 104
008801 187 60 449 345
008801 191 1 383 92
008801 347 233 419 292
008826 233 103 391 305
008838 134 175 257 249
008838 267 96 500 321
008838 132 48 277 139
008838 124 113 311 164
008843 134 92 464 243
008848 274 255 356 331
008848 185 209 500 351
008848 117 178 182 309
008859 154 119 212 145
008859 103 83 208 144
008859 129 122 174 145
008859 71 74 138 120
008891 108 101 500 269
008892 318 313 448 359
008892 235 252 500 375
008892 244 294 376 350
008892 1 330 61 375
008892 385 309 500 375
008909 99 17 500 274
008911 73 28 291 113
008923 2 26 348 207
008929 1 29 427 250
008939 133 170 209 247
008939 137 210 211 303
008958 1 1 500 375
008966 249 161 469 301
008966 105 121 277 296
008969 199 102 500 375
008978 209 211 500 352
009000 30 1 111 52
009006 43 176 486 306
009015 1 170 153 329
009015 55 166 153 235
009015 79 191 124 235
009015 114 180 153 221
009015 252 182 339 233
009029 1 34 333 189
009045 1 83 500 375
009045 1 3 243 242
009045 277 147 500 284
009053 1 105 412 375
009058 1 1 500 298
009060 136 70 500 333
009064 1 1 437 299
009073 1 193 97 330
009073 112 139 226 267
009073 1 1 273 375
009073 1 123 77 207
009078 158 200 500 337
009106 1 117 349 308
009116 1 152 451 354
009121 152 137 377 253
009163 336 55 500 186
009163 17 100 179 159
009163 1 131 208 203
009174 220 73 500 375
009174 279 253 489 357
009178 1 81 500 272
009179 229 308 328 367
009186 1 216 58 247
009186 78 186 186 245
009186 1 88 257 269
009205 1 56 334 184
009213 145 167 500 334
009214 152 229 440 375
009254 229 150 500 259
009254 313 184 419 245
009254 347 217 401 243
009269 104 191 407 337
009282 1 48 456 342
009283 166 233 388 375
009283 192 224 254 306
009286 380 186 500 298
009286 1 210 282 316
009286 59 159 500 328
009318 11 65 60 141
009318 351 99 428 124
009318 190 85 306 270
009318 221 66 282 129
009318 318 91 373 134
009326 109 113 336 204
009336 194 83 384 324
009350 65 249 345 500
009358 198 245 420 352
009368 212 196 480 314
009392 391 197 476 331
009392 1 98 114 331
009392 391 271 442 320
009392 129 219 452 331
009392 4 214 61 238
009406 255 35 500 213
009409 31 161 201 258
009411 223 151 500 313
009411 1 30 238 375
009424 54 96 372 313
009434 83 97 345 165
009434 64 94 172 219
009434 326 48 500 333
009434 453 142 500 245
009434 296 220 466 300
009434 1 84 271 287
009448 1 128 164 375
009448 421 145 500 266
009469 80 67 500 375
009477 1 1 165 104
009477 59 73 145 146
009507 322 160 355 173
009507 1 115 369 200
009507 187 134 300 176
009507 241 141 406 175
009507 1 1 500 333
009515 37 165 174 223
009515 1 220 60 257
009517 110 1 199 129
009532 199 119 313 306
009532 376 213 428 264
009558 92 11 352 245
009596 1 1 219 253
009614 29 146 200 213
009620 1 1 202 142
009620 1 311 104 354
009620 37 282 110 327
009620 69 234 167 337
009620 283 108 379 146
009620 162 88 277 116
009620 59 81 158 131
009620 103 82 158 105
009623 172 49 454 226
009641 140 321 287 379
009641 79 341 204 380
009644 35 80 439 300
009671 248 167 500 330
009676 97 50 354 262
009699 1 47 286 306
009711 120 47 440 318
009718 361 307 406 341
009729 1 111 500 293
009733 29 35 247 333
009733 99 30 467 276
009745 347 179 443 229
009762 187 51 250 144
009762 255 210 364 274
009762 1 185 134 283
009762 203 1 388 375
009774 26 1 500 272
009776 1 111 140 235
009785 1 66 500 333
009801 172 207 272 244
009810 1 1 451 225
009822 375 213 500 302
009830 130 1 500 375
009834 77 61 449 273
009839 176 110 428 252
009845 367 197 500 267
009848 368 1 480 29
009848 1 272 127 360
009862 250 370 375 500
009862 1 119 290 269
009863 108 107 408 324
009879 137 175 302 230
009898 1 55 308 333
009898 308 1 500 193
009898 257 84 306 150
009898 434 45 500 182
009898 414 59 449 121
009900 1 1 272 246
009904 8 317 148 416
009904 69 345 157 388
009913 1 1 500 369
009920 1 155 176 384
009932 1 294 242 500
009938 237 1 336 50
009938 233 236 286 293
009938 215 15 275 81
009938 215 1 324 130
009938 115 32 203 171
009959 182 147 337 188
