imagename box_x1 box_y1 box_x2 box_y2
009281 237 99 369 269
009281 1 48 260 253
009281 263 1 432 231
009295 81 1 263 375
009295 200 260 304 375
009295 203 88 266 255
009334 1 116 333 291
009339 69 60 500 375
009393 262 215 472 372
009393 133 246 250 352
009393 364 143 435 208
009456 281 214 450 359
009557 101 304 229 389
009557 152 305 197 366
009568 166 178 324 275
009600 108 205 274 326
009618 184 237 260 308
009636 92 226 343 500
009641 93 218 172 324
009656 417 63 500 104
009667 208 166 500 375
009703 219 233 319 317
009747 152 359 295 463
009761 35 14 346 474
009762 306 279 361 349
009762 329 297 364 326
009848 58 216 309 360
009926 125 151 281 321
009958 68 105 186 272
