imagename box_x1 box_y1 box_x2 box_y2
002146 1 62 70 186
002146 160 275 288 405
002146 1 274 150 448
002184 173 127 338 288
002199 36 110 419 286
002218 389 1 500 182
002218 348 207 423 260
002268 272 187 446 254
002277 1 1 383 329
002287 318 202 410 291
002315 200 142 281 228
002345 64 102 235 462
002364 173 112 273 262
002384 219 1 500 283
002415 161 50 332 500
002443 1 1 333 500
002450 1 136 149 230
002450 330 270 425 330
002450 122 179 175 234
002450 180 165 262 261
002450 91 134 184 208
002450 341 127 409 203
002466 103 126 255 175
002512 178 95 259 176
002537 59 35 216 154
002546 200 28 295 252
002578 1 88 465 375
002609 122 1 293 316
002609 152 9 219 110
002611 62 1 487 308
002670 1 93 340 500
002680 175 91 263 200
002690 129 353 321 500
002691 314 44 373 109
002696 74 196 216 276
002696 126 151 184 209
002697 121 33 334 279
002732 111 58 256 222
002732 1 1 256 400
002784 74 72 162 218
002810 269 69 357 171
002826 1 265 194 450
002875 1 80 239 304
002880 1 1 158 178
002933 103 77 186 145
002957 167 167 352 306
002966 14 15 500 334
002977 311 90 377 172
003100 151 258 400 345
003110 203 135 292 209
003110 173 141 242 255
003147 78 185 127 258
003147 321 147 392 183
003147 221 169 329 232
003161 331 179 379 282
003161 116 161 288 273
003177 1 1 375 400
003194 283 43 373 111
003216 278 247 370 322
003228 426 126 461 152
003253 206 1 389 146
003274 146 151 242 239
003284 327 305 404 375
003293 1 174 333 500
003301 30 141 201 333
003301 104 199 152 246
003325 175 237 311 289
003339 103 21 432 192
003360 44 341 159 464
003373 326 230 407 290
003373 277 257 432 375
003373 99 1 500 375
003374 145 73 324 175
003425 1 1 500 360
003425 22 52 144 149
003425 46 1 313 187
003430 241 177 303 240
003443 136 79 233 188
003462 1 1 441 190
003462 126 203 225 319
003462 250 272 317 337
003462 213 92 391 375
003489 275 46 378 244
003491 270 139 303 186
003491 275 98 391 193
003508 1 151 333 345
003508 105 188 226 320
003536 38 81 297 308
003604 195 1 500 341
003627 139 59 285 243
003632 94 140 228 250
003671 174 91 278 216
003673 1 1 277 241
003681 97 184 193 311
003740 152 165 256 239
003753 168 77 274 181
003760 414 214 443 265
003760 227 206 273 248
003774 114 1 500 221
003792 315 99 478 166
003821 287 257 404 375
003821 30 1 500 180
003846 123 98 263 245
003869 229 83 291 172
003872 115 157 274 254
003899 272 137 318 173
003915 288 186 418 337
003921 63 59 383 220
003935 190 76 289 200
003935 234 165 347 265
003946 62 146 232 234
003986 121 1 302 131
003986 149 65 212 106
003990 329 189 500 338
004008 194 168 263 210
004008 157 162 239 286
004015 129 65 267 360
004034 100 122 276 462
004035 158 191 210 255
004035 238 171 321 289
004035 87 21 306 294
004077 204 168 237 219
004077 41 264 91 297
004077 1 1 322 375
004085 62 152 180 203
004095 184 129 279 306
004113 322 158 500 375
004113 252 62 356 167
004137 243 136 422 335
004142 1 179 62 225
004142 1 109 204 273
004178 290 194 347 254
004189 185 58 344 138
004189 274 52 316 92
004189 297 60 344 105
004189 87 230 119 247
004189 10 262 46 280
004209 21 96 143 207
004232 49 139 117 175
004264 186 113 291 256
004272 1 86 375 369
004293 121 90 407 360
004298 289 188 426 281
004318 1 100 375 352
004327 16 53 179 203
004352 309 164 389 246
004409 317 133 362 251
004433 50 338 120 433
004434 166 142 241 175
004434 141 198 228 255
004438 116 201 234 283
004438 185 119 292 236
004464 243 188 332 333
004512 95 209 267 325
004548 341 101 398 169
004548 375 127 436 167
004548 261 70 403 150
004551 86 1 500 241
004565 194 128 500 316
004587 206 302 322 359
004587 3 181 35 353
004595 215 92 381 203
004609 61 101 275 197
004609 279 195 375 355
004609 160 189 272 300
004632 165 164 222 259
004644 79 174 183 247
004679 285 64 375 181
004692 182 271 302 414
004737 191 64 278 159
004760 355 228 425 363
004777 195 162 273 237
004816 189 119 394 279
004929 203 192 305 282
004929 1 1 438 375
004977 1 12 500 375
004992 105 184 167 255
004992 380 131 476 248
004999 143 133 248 228
004999 157 100 206 198
005018 319 85 500 331
005056 91 46 240 186
005062 158 152 263 219
005081 171 109 234 141
005081 140 110 194 152
005097 52 5 194 120
005121 1 1 176 211
005185 130 125 275 251
005203 22 6 447 333
005231 209 80 389 239
005231 324 68 430 263
005254 116 136 231 218
005274 283 121 354 186
005303 163 229 247 312
005303 151 249 272 395
005327 264 153 500 258
005352 139 99 198 192
005365 272 46 392 169
005379 58 111 362 273
005408 53 94 400 282
005416 211 1 500 326
005433 161 206 302 278
005453 103 259 194 325
005453 1 227 196 333
005453 1 286 75 333
005497 1 1 334 500
005518 190 101 239 177
005524 49 40 224 287
005535 122 1 237 178
005601 275 178 443 324
005601 334 41 472 258
005613 165 193 329 375
005641 95 263 188 301
005641 25 84 448 375
005641 146 205 225 273
005641 47 297 180 375
005668 142 78 500 309
005693 1 48 73 163
005693 90 77 375 406
005693 23 175 239 329
005696 1 92 333 356
005743 1 33 122 226
005752 218 89 368 212
005779 142 41 297 332
005789 228 135 414 361
005812 28 170 132 264
005873 152 256 215 318
005888 274 41 500 375
005899 112 93 414 213
005948 327 106 402 189
005948 314 161 373 235
005968 114 64 201 191
005968 128 133 175 213
005984 305 1 409 139
005984 143 136 474 347
005988 335 177 411 244
005992 73 131 274 239
006026 78 115 288 260
006029 1 153 142 312
006029 62 235 140 312
006029 307 164 466 279
006042 173 37 344 162
006065 1 1 500 375
006139 131 1 500 331
006171 139 106 473 332
006174 1 1 209 365
006189 238 34 358 173
006189 142 88 306 227
006190 236 14 420 139
006219 291 102 363 207
006219 204 124 341 224
006230 192 36 500 202
006252 149 77 420 312
006267 99 73 227 203
006321 83 272 179 408
006321 149 229 209 303
006321 88 192 233 237
006321 135 294 206 387
006337 105 114 422 333
006337 356 115 422 171
006337 299 111 416 210
006355 166 213 311 372
006366 61 1 460 300
006385 218 159 269 233
006385 218 160 359 334
006434 280 119 388 267
006444 199 139 272 220
006456 42 86 142 151
006456 1 1 156 375
006474 146 37 500 269
006474 1 25 371 154
006488 269 313 362 359
006488 164 185 259 298
006507 183 95 255 136
006556 1 1 280 333
006570 253 119 397 214
006597 231 38 283 58
006597 392 201 453 304
006597 290 138 430 270
006602 111 124 179 236
006606 91 144 250 295
006609 84 14 500 375
006735 6 24 178 261
006769 1 1 176 353
006769 112 151 179 275
006805 1 186 171 401
006805 66 156 185 281
006829 254 99 500 375
006849 1 1 474 334
006849 278 184 407 273
006903 300 112 364 170
006916 228 101 296 192
006940 235 13 500 344
006940 107 109 274 347
006958 145 336 230 403
006958 19 185 68 230
006958 120 227 181 265
006962 358 205 448 300
006968 228 210 293 255
006968 41 246 268 347
006994 136 1 389 224
007011 116 109 366 274
007011 86 71 179 143
007011 130 57 304 177
007070 293 65 364 118
007089 368 47 489 132
007129 1 34 333 284
007149 275 171 398 311
007166 57 137 282 415
007212 1 24 296 333
007214 16 344 124 406
007245 1 1 491 347
007322 255 99 354 302
007411 334 51 434 127
007417 48 62 141 160
007425 49 240 121 282
007425 202 226 270 266
007433 50 110 181 197
007474 125 82 207 155
007489 203 1 500 395
007537 322 82 399 212
007537 323 78 363 138
007578 166 80 272 137
007585 154 325 236 418
007612 97 181 236 270
007683 69 203 500 375
007687 1 1 500 166
007687 326 116 451 169
007692 218 105 275 144
007694 20 81 162 198
007694 249 90 335 159
007694 20 111 87 257
007705 144 322 187 369
007705 122 300 191 410
007749 290 1 481 206
007760 103 223 284 446
007775 73 135 139 204
007791 350 175 406 240
007813 1 157 256 287
007834 138 315 238 436
007834 83 383 178 449
007834 128 112 254 309
007838 194 101 318 212
007841 6 20 418 220
007900 1 1 280 375
007900 202 250 274 311
007900 187 162 268 269
007935 303 117 391 241
007946 170 95 312 164
007954 229 146 355 202
007954 209 70 429 225
007968 183 234 319 375
007968 171 1 500 375
008005 1 1 419 375
008009 228 1 422 215
008009 220 39 327 145
008036 217 95 500 333
008075 117 1 367 293
008079 233 217 337 335
008115 412 142 444 179
008115 416 130 500 199
008130 232 340 302 375
008130 94 335 187 375
008130 168 317 246 351
008130 168 332 206 351
008186 121 93 289 273
008222 1 1 241 500
008222 90 105 223 272
008260 138 108 216 192
008260 29 1 207 216
008272 52 125 383 375
008272 366 14 451 81
008272 197 227 335 286
008284 210 142 307 240
008322 136 67 319 190
008332 236 187 358 329
008346 1 1 291 358
008415 305 164 374 248
008416 117 48 271 275
008467 71 203 135 272
008467 35 238 150 425
008477 347 76 440 231
008509 240 188 303 258
008512 204 110 316 182
008512 119 97 295 218
008518 100 73 500 249
008518 237 91 329 214
008530 9 32 500 263
008535 177 1 500 260
008558 95 103 269 345
008606 285 71 387 137
008620 1 1 400 180
008639 240 130 354 199
008655 219 333 338 500
008687 282 40 480 171
008728 150 30 349 241
008738 136 167 387 292
008738 275 136 409 215
008819 151 200 211 267
008822 229 137 387 292
008840 179 1 396 333
008841 1 1 248 375
008849 1 1 463 351
008900 271 57 357 94
008900 253 21 351 72
008900 49 187 206 296
008951 1 108 375 421
008980 234 152 323 202
009000 17 1 47 34
009019 1 62 166 244
009022 157 205 339 375
009042 125 104 214 184
009066 99 1 221 222
009112 1 72 180 320
009117 223 149 267 208
009168 208 76 287 169
009185 150 59 444 319
009195 30 21 193 454
009197 130 1 229 122
009197 172 1 500 311
009197 180 120 263 173
009212 120 125 333 366
009227 99 124 189 232
009268 231 236 375 363
009268 90 189 375 420
009327 46 257 152 332
009331 15 58 85 186
009331 142 187 194 278
009333 204 230 274 285
009333 134 205 289 275
009405 29 1 350 375
009418 176 125 251 224
009502 1 1 468 320
009502 378 291 491 353
009502 207 141 281 219
009502 177 169 248 218
009518 316 49 410 158
009543 204 114 280 151
009562 1 175 357 500
009587 1 202 140 327
009605 197 1 500 165
009619 161 95 294 226
009619 87 277 181 375
009668 1 1 290 375
009713 131 31 220 106
009748 231 1 500 221
009763 81 95 130 160
009780 210 101 500 334
009797 325 112 396 214
009797 173 77 257 190
009823 182 1 500 363
009870 242 48 309 117
009918 139 108 474 233
009961 123 175 187 299
009961 1 80 202 374
009961 68 1 320 300
