imagename box_x1 box_y1 box_x2 box_y2
003247 323 143 367 177
003247 145 158 173 184
003259 96 287 185 333
003259 1 181 500 333
003259 63 141 136 206
003259 437 198 500 333
003262 179 1 412 224
003269 57 1 500 375
003376 449 312 500 375
003449 64 1 380 375
003451 1 198 78 242
003451 87 156 140 220
003496 368 158 500 265
003556 1 397 145 500
003566 287 323 365 409
003577 84 233 151 337
003678 90 248 227 323
003678 1 1 161 332
003729 209 1 404 139
003729 105 1 500 244
003729 257 304 324 345
003783 163 317 229 417
003859 168 45 245 195
003865 222 223 287 287
003932 293 354 359 382
004075 166 368 257 470
004075 1 94 272 500
004075 154 419 192 487
004110 197 227 239 314
004140 358 155 396 223
004152 19 37 214 291
004158 156 185 251 321
004193 277 74 305 112
004279 247 165 332 269
004280 102 182 333 500
004291 192 265 355 500
004296 189 103 255 168
004322 1 352 51 472
004333 359 42 500 254
004370 165 1 394 296
004370 188 145 266 225
004466 212 74 239 107
004468 1 1 174 344
004479 46 273 139 375
004493 335 73 400 179
004495 166 73 500 375
004508 371 209 426 291
004588 188 251 234 318
004588 195 140 279 333
004671 1 1 317 401
004701 313 1 402 108
004710 43 1 224 108
004718 1 1 101 130
004742 424 223 500 341
004753 295 130 370 255
004886 162 230 292 375
004916 380 98 500 333
004916 248 224 316 326
004916 125 146 437 315
004926 152 113 234 216
004926 220 119 277 230
004943 366 172 452 307
005052 179 213 325 460
005122 191 75 333 197
005160 129 66 224 213
005160 119 161 186 281
005195 237 81 261 141
005195 133 200 180 242
005195 208 61 279 141
005242 386 233 500 333
005242 400 245 443 294
005245 61 143 118 208
005245 282 305 500 375
005245 1 157 66 257
005245 27 237 210 296
005304 154 47 331 341
005345 138 211 228 256
005367 1 52 500 158
005385 3 212 111 321
005385 1 33 199 219
005388 36 102 276 224
005388 93 65 117 131
005430 278 103 320 133
005441 227 81 287 142
005441 120 83 176 121
005467 216 194 256 241
005467 331 1 500 272
005467 405 223 467 292
005467 191 274 400 375
005471 1 62 473 333
005541 139 183 194 250
005563 354 68 406 136
005563 355 1 422 70
005563 345 1 500 220
005605 431 123 466 194
005605 1 1 500 295
005606 151 284 283 370
005606 76 165 170 305
005606 171 195 228 247
005606 209 10 322 174
005606 156 207 274 329
005662 116 283 249 333
005662 93 297 184 343
005662 302 203 346 253
005672 275 48 344 165
005814 32 1 500 356
005814 95 118 151 166
005814 372 244 394 284
005908 231 107 395 217
005919 306 254 372 308
005919 195 229 225 260
005919 244 180 328 231
006061 141 1 257 170
006141 170 85 315 430
006189 108 92 227 290
006241 79 140 185 189
006241 104 129 305 224
006299 278 1 370 71
006299 273 149 381 248
006335 300 34 404 223
006335 224 1 500 353
006363 20 113 283 468
006381 226 295 303 375
006381 121 276 208 375
006398 206 140 292 238
006409 163 178 272 263
006448 355 153 439 239
006483 283 147 372 227
006486 42 258 96 345
006503 318 271 407 343
006503 408 82 500 187
006519 265 271 360 375
006576 47 172 138 281
006576 22 247 159 422
006576 1 348 210 500
006610 155 141 265 230
006626 408 108 500 278
006626 308 293 362 332
006648 257 92 426 290
006648 303 192 328 283
006687 265 1 446 111
006727 1 165 500 375
006731 311 119 500 375
006828 64 33 293 323
006858 291 86 372 182
006892 109 204 215 375
006908 69 195 94 278
006912 234 1 320 149
006912 215 1 264 98
006917 191 166 445 375
006917 112 12 196 112
006919 54 87 130 156
006919 433 154 456 174
006919 443 135 486 174
006939 131 74 177 123
006939 184 257 266 375
006948 129 59 347 375
007007 32 1 359 275
007021 278 55 335 172
007048 392 1 433 41
007056 1 367 62 456
007104 111 38 375 410
007117 27 275 103 376
007117 112 339 161 376
007121 230 125 375 306
007141 21 218 68 277
007141 1 161 150 307
007177 141 274 214 330
007177 179 222 248 305
007177 1 57 292 363
007191 274 322 317 375
007250 245 245 357 327
007323 57 344 111 377
007351 67 104 150 233
007370 1 36 375 380
007410 261 193 331 269
007461 1 1 101 122
007493 207 155 338 213
007493 1 221 46 285
007511 53 265 160 366
007558 121 1 317 112
007572 15 109 65 174
007572 79 50 302 179
007631 372 1 428 100
007631 130 139 208 215
007631 46 1 97 57
007740 139 39 446 336
007740 223 136 290 240
007751 240 283 352 375
007762 224 16 276 81
007762 105 1 211 55
007762 254 35 334 91
007762 362 102 424 227
007790 1 151 166 368
007790 163 1 343 175
007798 260 1 375 383
007798 1 1 343 429
007899 186 14 262 121
007987 277 318 369 346
008042 102 239 178 339
008061 78 95 169 279
008137 296 80 375 187
008137 1 104 153 259
008139 1 350 58 411
008141 177 63 379 312
008164 388 233 459 277
008204 211 250 290 325
008213 419 67 449 104
008319 1 157 133 347
008467 103 58 130 92
008592 1 1 500 239
008783 1 46 76 180
008783 124 9 176 108
008841 415 292 500 375
008931 322 1 381 53
008953 170 279 216 326
008953 96 260 229 350
008953 24 85 130 183
008953 64 1 332 464
008962 42 46 188 197
008967 110 18 351 239
008982 26 191 85 229
008982 414 227 480 333
008982 1 277 108 294
009016 98 1 375 458
009027 172 102 233 173
009100 321 305 334 316
009100 151 321 176 340
009100 241 240 254 250
009100 113 311 132 336
009100 107 277 122 288
009108 118 187 497 373
009174 99 161 189 209
009174 210 204 333 273
009242 1 129 131 227
009290 1 8 58 70
009290 337 151 386 204
009290 310 123 370 198
009299 95 186 188 256
009375 1 1 92 313
009388 150 107 248 250
009388 44 231 93 288
009420 149 272 202 328
009420 238 286 292 322
009420 279 305 327 340
009458 1 295 129 384
009481 162 184 226 248
009481 240 181 286 224
009481 201 197 254 243
009481 220 144 304 230
009497 1 205 152 375
009585 193 202 281 310
009613 96 156 233 346
009613 15 243 86 302
009613 48 156 149 302
009647 368 189 431 294
009654 218 431 321 500
009654 212 259 333 500
009664 1 1 313 500
009666 167 191 375 500
009679 132 7 224 129
009679 195 116 320 176
009679 58 1 190 101
009687 1 261 98 375
009687 409 138 472 267
009687 340 1 500 273
009687 63 34 150 194
009709 78 1 375 453
009726 30 129 91 224
009726 1 143 55 191
009878 12 331 46 375
009878 84 255 180 306
009878 42 171 189 287
009878 166 256 352 375
009878 310 1 500 375
009902 92 55 141 114
009917 440 147 500 258
