imagename box_x1 box_y1 box_x2 box_y2
003793 167 32 301 180
003793 187 1 375 376
003793 118 300 375 500
003807 138 65 459 343
003814 176 77 336 260
003844 174 156 251 237
003890 1 274 243 500
003912 323 135 455 187
003912 1 69 500 394
003937 1 1 319 333
003984 1 40 500 333
003984 137 86 296 260
003991 137 191 194 252
003991 146 144 214 235
003991 346 184 460 254
003991 361 76 442 165
004016 323 75 353 139
004016 324 55 387 104
004016 247 193 296 275
004031 211 241 276 349
004031 103 188 288 375
004031 333 1 399 73
004035 253 172 311 285
004047 409 364 500 446
004076 97 55 403 258
004076 262 76 404 181
004129 181 1 500 222
004149 267 1 500 125
004149 267 165 326 254
004149 84 1 138 73
004150 127 218 333 453
004185 1 137 118 306
004185 313 105 422 179
004185 57 93 366 240
004185 386 174 500 242
004185 45 189 125 233
004212 281 45 350 86
004212 412 197 473 213
004212 121 176 247 280
004212 265 40 324 152
004287 41 61 310 249
004310 90 96 333 236
004345 1 7 500 332
004376 31 1 500 374
004404 86 297 132 344
004404 187 1 297 87
004404 356 338 382 369
004432 118 1 500 500
004446 354 211 500 313
004455 182 118 261 207
004502 155 86 399 341
004566 256 1 500 295
004600 182 1 339 226
004628 312 1 500 245
004628 340 70 430 217
004628 190 1 406 202
004654 14 59 387 253
004654 189 154 308 285
004683 1 1 500 287
004708 1 155 140 375
004743 11 1 310 330
004792 118 142 208 215
004814 323 33 500 242
004832 200 326 288 436
004856 1 1 368 355
004866 88 95 450 334
004878 37 100 278 308
004907 251 237 335 301
004907 230 155 453 333
004955 234 1 500 286
004963 83 47 193 173
004985 258 102 500 329
004998 291 23 337 122
004998 300 26 436 176
005078 1 15 500 375
005101 262 211 348 350
005104 361 199 444 252
005131 102 1 500 375
005169 159 196 204 257
005183 190 284 354 429
005222 11 86 87 148
005270 1 117 201 281
005270 67 117 130 216
005270 1 1 348 329
005307 245 85 351 185
005307 217 93 278 189
005307 235 175 349 240
005307 210 93 442 286
005312 114 76 212 161
005312 156 184 249 361
005312 1 56 307 296
005380 274 243 318 303
005380 280 217 342 271
005434 17 68 58 162
005434 73 121 120 248
005434 1 1 212 320
005445 33 213 255 424
005455 86 36 322 244
005470 86 1 375 500
005519 33 152 171 302
005539 138 1 500 351
005559 1 1 269 240
005579 287 209 432 308
005586 109 109 197 203
005590 1 67 140 269
005590 249 1 494 316
005630 133 1 352 288
005715 1 1 261 310
005769 275 246 500 394
005794 58 158 117 208
005819 361 184 425 256
005838 102 1 500 268
005845 189 216 271 285
005850 126 122 292 228
005879 41 1 322 373
005901 193 68 362 307
005954 173 131 375 500
005960 80 290 156 350
005970 1 105 239 328
005970 166 113 333 331
005980 1 1 500 312
006026 270 95 371 183
006061 208 186 247 256
006061 65 16 96 53
006061 1 1 500 344
006069 288 253 457 426
006084 1 65 500 293
006125 154 164 308 290
006183 1 211 360 480
006183 140 296 205 426
006234 14 116 111 217
006260 1 13 190 375
006260 92 26 253 220
006262 32 78 172 208
006269 116 1 500 300
006305 181 201 242 265
006305 164 54 256 147
006305 1 1 420 224
006318 228 202 401 328
006353 292 1 500 294
006425 168 1 339 430
006462 87 1 375 312
006473 224 82 345 213
006495 89 100 344 316
006495 193 152 297 259
006495 104 66 284 116
006512 304 102 439 256
006512 83 20 446 227
006547 1 103 333 500
006565 1 75 127 373
006565 265 242 449 373
006565 1 1 268 209
006595 6 1 334 211
006657 190 74 432 266
006674 1 1 332 424
006725 102 80 293 252
006740 1 169 203 315
006740 384 179 416 239
006740 308 73 383 138
006740 4 170 76 201
006760 203 86 337 237
006781 27 1 234 176
006813 93 93 312 272
006869 109 170 296 273
006869 189 40 343 136
006869 399 1 500 152
006869 76 247 202 308
006876 94 1 415 333
006876 282 76 368 177
006876 293 1 500 191
006883 93 133 169 235
006949 216 1 500 180
006971 103 11 491 333
006976 210 283 321 346
006989 36 1 500 375
007025 1 1 438 260
007038 101 1 409 319
007050 89 86 332 333
007071 1 15 348 333
007071 481 71 500 80
007180 251 122 259 312
007197 1 1 434 291
007204 1 1 224 240
007223 18 1 500 333
007249 1 1 369 375
007295 170 126 472 309
007329 1 1 423 375
007334 94 38 348 299
007343 1 1 238 277
007344 117 76 175 184
007416 239 154 345 306
007417 304 96 500 269
007419 160 59 251 185
007454 179 69 500 296
007517 35 77 176 406
007517 1 232 264 500
007517 30 1 88 198
007517 91 70 178 114
007524 1 55 333 352
007530 162 95 229 152
007565 231 185 345 293
007565 46 74 357 248
007640 145 174 269 320
007640 195 276 242 322
007640 1 123 270 362
007682 1 30 331 270
007720 37 65 252 310
007753 180 148 373 375
007758 53 48 195 232
007762 258 16 424 143
007762 127 108 167 149
007762 127 13 176 55
007824 161 135 333 333
007863 195 147 290 220
007863 72 90 289 333
007868 106 225 303 400
007868 161 1 400 400
007868 247 97 374 195
007885 14 14 428 487
007958 66 179 275 375
007958 173 171 248 273
007958 213 180 272 249
007974 1 1 311 375
008100 1 69 164 278
008169 278 237 500 375
008229 173 66 262 228
008254 318 52 426 172
008254 159 53 416 266
008258 21 41 315 342
008269 31 17 227 281
008355 97 15 500 378
008403 206 46 387 191
008403 78 17 362 316
008442 242 77 361 208
008453 178 98 207 211
008485 36 1 150 94
008485 62 273 154 375
008485 203 1 423 209
008521 1 1 337 229
008533 248 78 500 320
008533 373 134 500 235
008533 399 191 467 226
008534 1 1 407 387
008542 1 365 53 479
008542 170 151 261 311
008542 71 161 199 349
008720 195 203 241 304
008756 200 103 298 163
008772 193 202 500 375
008772 105 51 258 279
008772 1 1 180 280
008809 239 139 311 181
008809 172 1 343 92
008809 342 1 423 51
008815 27 81 226 375
008854 1 1 480 333
008856 80 181 428 375
008880 157 109 292 325
008885 38 40 395 500
008917 210 16 500 500
008930 1 39 350 377
008933 164 215 279 321
008933 183 227 233 289
008976 172 142 310 334
008976 210 237 276 319
009035 23 1 333 500
009048 53 1 272 197
009087 165 35 219 118
009087 300 266 349 375
009087 255 200 310 277
009098 46 293 281 500
009147 42 102 170 186
009175 98 54 298 161
009221 234 67 418 238
009244 69 301 196 375
009244 102 1 500 375
009285 345 1 430 104
009285 8 1 500 375
009285 87 96 183 195
009306 157 342 260 443
009342 239 103 341 249
009378 65 1 332 500
009398 1 1 463 333
009455 1 1 474 334
009464 223 192 500 375
009470 417 160 466 195
009470 121 89 225 153
009470 457 192 500 262
009470 259 32 322 102
009470 1 100 101 157
009479 143 254 307 341
009516 1 81 375 500
009528 90 100 246 246
009549 57 1 500 352
009549 20 70 266 304
009560 83 15 241 138
009584 167 1 263 107
009658 29 87 151 278
009670 108 99 193 214
009670 390 102 439 169
009670 372 72 425 138
009707 348 122 378 253
009724 1 1 500 375
009743 130 155 304 233
009763 308 130 441 222
009772 1 188 208 363
009794 240 128 314 209
009794 164 60 314 236
009805 144 135 282 208
009819 1 66 425 375
009852 1 65 377 212
009852 148 112 246 215
009886 196 67 500 312
009896 143 142 220 319
009923 165 150 254 256
